id,itemTime,trialNumber,name,type,statement,relevance,competence,prior,condition,trialType,answer,RT,language,comments,engagement,difficulty
A3BH9LOU9KV6T0:33F859I567LIYXHC6OGHTESAI85HBN,1465394544000,4,Gerald's graduation,llh,It is likely that both Gerald's mother and his father attended the ceremony.,0,0,1,critical,exh2,0.5,4317,English,"Most of these statements were pretty nonsensical, I thought it would be more straightforward ""If A, then B"" but how can we know the answers to any of these?",8,8
A3BH9LOU9KV6T0:33F859I567LIYXHC6OGHTESAI85HBN,1465394556295,5,Jimmy's trip,lll,Jimmy had told his friends about his plans to visit New York City before.,0,0,0,test,test_uncertain,0.31,12293,English,"Most of these statements were pretty nonsensical, I thought it would be more straightforward ""If A, then B"" but how can we know the answers to any of these?",8,8
A3BH9LOU9KV6T0:33F859I567LIYXHC6OGHTESAI85HBN,1465394558656,6,Jimmy's trip,lll,It is likely that Jimmy visited both the Statue of Liberty and the Empire State Building.,0,0,0,critical,exh1,0.5,2358,English,"Most of these statements were pretty nonsensical, I thought it would be more straightforward ""If A, then B"" but how can we know the answers to any of these?",8,8
A3BH9LOU9KV6T0:33F859I567LIYXHC6OGHTESAI85HBN,1465394570879,7,Tony's clubbing,lhl,Techno is quite different from Jazz and from Metal.,0,1,0,test,test_true,0.84,12222,English,"Most of these statements were pretty nonsensical, I thought it would be more straightforward ""If A, then B"" but how can we know the answers to any of these?",8,8
A3BH9LOU9KV6T0:33F859I567LIYXHC6OGHTESAI85HBN,1465394575255,8,Tony's clubbing,lhl,It is likely that they play both Jazz and Metal at the club tonight.,0,1,0,critical,exh1,0.12,4374,English,"Most of these statements were pretty nonsensical, I thought it would be more straightforward ""If A, then B"" but how can we know the answers to any of these?",8,8
A3BH9LOU9KV6T0:33F859I567LIYXHC6OGHTESAI85HBN,1465394583518,9,Carl's party,hll,Carl's wife liked the music very much.,1,0,0,test,test_uncertain,0.5,8262,English,"Most of these statements were pretty nonsensical, I thought it would be more straightforward ""If A, then B"" but how can we know the answers to any of these?",8,8
A3BH9LOU9KV6T0:33F859I567LIYXHC6OGHTESAI85HBN,1465394586790,10,Carl's party,hll,It is likely that Carl danced passionately with both Sue and Mary.,1,0,0,critical,exh2,0.3,3270,English,"Most of these statements were pretty nonsensical, I thought it would be more straightforward ""If A, then B"" but how can we know the answers to any of these?",8,8
A3BH9LOU9KV6T0:33F859I567LIYXHC6OGHTESAI85HBN,1465394596862,11,Mrs Gibbs' worry,hhh,Mrs Gibbs is worried about Cindy's health.,1,1,1,test,test_false,0.15,10070,English,"Most of these statements were pretty nonsensical, I thought it would be more straightforward ""If A, then B"" but how can we know the answers to any of these?",8,8
A3BH9LOU9KV6T0:33F859I567LIYXHC6OGHTESAI85HBN,1465394599509,12,Mrs Gibbs' worry,hhh,It is likely that Mr Gibbs had both a beer and a steak.,1,1,1,critical,exh1,0.5,2645,English,"Most of these statements were pretty nonsensical, I thought it would be more straightforward ""If A, then B"" but how can we know the answers to any of these?",8,8
A3CF8ULBSE8MTL:3E7TUJ2EGDUIYOXDM8JVBNIM2G99DW,1465395336769,1,Harold's pet,lll,Harold's girlfriend didn't want a pet in her house before.,0,0,0,test,test_true,1,15723,Engglish,NA,10,1
A3CF8ULBSE8MTL:3E7TUJ2EGDUIYOXDM8JVBNIM2G99DW,1465395344204,2,Harold's pet,lll,It is likely that Harold bought both a cat and a dog.,0,0,0,critical,exh1,0,7433,Engglish,NA,10,1
A3CF8ULBSE8MTL:3E7TUJ2EGDUIYOXDM8JVBNIM2G99DW,1465395361467,3,Chloe's holiday,lhh,Chloe went on holidays with a big group of her friends.,0,1,1,test,test_false,0.22,17260,Engglish,NA,10,1
A3CF8ULBSE8MTL:3E7TUJ2EGDUIYOXDM8JVBNIM2G99DW,1465395364267,4,Chloe's holiday,lhh,It is likely that both Susan and Amelia brought some extra suntan lotion.,0,1,1,critical,exh2,0.68,2799,Engglish,NA,10,1
A3CF8ULBSE8MTL:3E7TUJ2EGDUIYOXDM8JVBNIM2G99DW,1465395376037,5,Leo's wife,hll,Leo is wealthy.,1,0,0,test,test_true,0.9,11768,Engglish,NA,10,1
A3CF8ULBSE8MTL:3E7TUJ2EGDUIYOXDM8JVBNIM2G99DW,1465395378928,6,Leo's wife,hll,It is likely that someone made a hole-in-one on both the first and the second hole.,1,0,0,critical,exh2,0.11,2890,Engglish,NA,10,1
A3CF8ULBSE8MTL:3E7TUJ2EGDUIYOXDM8JVBNIM2G99DW,1465395387013,7,Gigi's exams,hlh,Gigi aspires to a career in science.,1,0,1,test,test_uncertain,0.73,8082,Engglish,NA,10,1
A3CF8ULBSE8MTL:3E7TUJ2EGDUIYOXDM8JVBNIM2G99DW,1465395400608,8,Gigi's exams,hlh,It is likely that Gigi passed both her Physics exam and her Chemistry exam.,1,0,1,critical,exh1,0.96,13592,Engglish,NA,10,1
A3CF8ULBSE8MTL:3E7TUJ2EGDUIYOXDM8JVBNIM2G99DW,1465395406189,9,Pete's accident,hhl,Pete was injured while playing in the garden.,1,1,0,test,test_false,0,5578,Engglish,NA,10,1
A3CF8ULBSE8MTL:3E7TUJ2EGDUIYOXDM8JVBNIM2G99DW,1465395408167,10,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh2,0.26,1977,Engglish,NA,10,1
A3CF8ULBSE8MTL:3E7TUJ2EGDUIYOXDM8JVBNIM2G99DW,1465395414471,11,Carl's party,hll,Carl's wife liked the music very much.,1,0,0,test,test_uncertain,0.5,6301,Engglish,NA,10,1
A3CF8ULBSE8MTL:3E7TUJ2EGDUIYOXDM8JVBNIM2G99DW,1465395417029,12,Carl's party,hll,It is likely that Carl danced passionately with both Sue and Mary.,1,0,0,critical,exh1,0.15,2557,Engglish,NA,10,1
A3D3NEQ158WUB0:3VHHR074H4PXIHXCKSJZG4ZLGZSL7H,1465401265129,1,Jimmy's trip,lll,Jimmy went on a school trip to New York City.,0,0,0,test,test_false,0,36697,English,Thanks,9,2
A3D3NEQ158WUB0:3VHHR074H4PXIHXCKSJZG4ZLGZSL7H,1465401278894,2,Jimmy's trip,lll,It is likely that Jimmy visited both the Statue of Liberty and the Empire State Building.,0,0,0,critical,exh1,0.1,13765,English,Thanks,9,2
A3D3NEQ158WUB0:3VHHR074H4PXIHXCKSJZG4ZLGZSL7H,1465401321728,3,Danny's racket,hhh,Danny and Alex went to the sports store together.,1,1,1,test,test_false,0.79,42834,English,Thanks,9,2
A3D3NEQ158WUB0:3VHHR074H4PXIHXCKSJZG4ZLGZSL7H,1465401331343,4,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh1,0.96,9615,English,Thanks,9,2
A3D3NEQ158WUB0:3VHHR074H4PXIHXCKSJZG4ZLGZSL7H,1465401349968,5,Tony's clubbing,lhl,Techno is quite different from Jazz and from Metal.,0,1,0,test,test_true,1,18625,English,Thanks,9,2
A3D3NEQ158WUB0:3VHHR074H4PXIHXCKSJZG4ZLGZSL7H,1465401357540,6,Tony's clubbing,lhl,It is likely that they play both Jazz and Metal at the club tonight.,0,1,0,critical,exh2,0.11,7572,English,Thanks,9,2
A3D3NEQ158WUB0:3VHHR074H4PXIHXCKSJZG4ZLGZSL7H,1465401389293,7,Gerald's graduation,llh,Gerald is friends with both Nico and Rick.,0,0,1,test,test_true,1,31752,English,Thanks,9,2
A3D3NEQ158WUB0:3VHHR074H4PXIHXCKSJZG4ZLGZSL7H,1465401398407,8,Gerald's graduation,llh,It is likely that both Gerald's mother and his father attended the ceremony.,0,0,1,critical,exh2,0.78,9114,English,Thanks,9,2
A3D3NEQ158WUB0:3VHHR074H4PXIHXCKSJZG4ZLGZSL7H,1465401427415,9,Carl's party,hll,Carl's wife liked the music very much.,1,0,0,test,test_uncertain,0.32,29008,English,Thanks,9,2
A3D3NEQ158WUB0:3VHHR074H4PXIHXCKSJZG4ZLGZSL7H,1465401437588,10,Carl's party,hll,It is likely that Carl danced passionately with both Sue and Mary.,1,0,0,critical,exh2,0.09,10173,English,Thanks,9,2
A3D3NEQ158WUB0:3VHHR074H4PXIHXCKSJZG4ZLGZSL7H,1465401446653,11,Chloe's holiday,lhh,"Chloe forgot about bringing some beach towels, too.",0,1,1,test,test_uncertain,0.59,9065,English,Thanks,9,2
A3D3NEQ158WUB0:3VHHR074H4PXIHXCKSJZG4ZLGZSL7H,1465401451838,12,Chloe's holiday,lhh,It is likely that both Susan and Amelia brought some extra suntan lotion.,0,1,1,critical,exh1,0.68,5185,English,Thanks,9,2
A3E1TJWP7R9LVF:3LEP4MGT3H81MHCAKSXR2TDCQGHBDD,1465400164437,1,Jimmy's trip,lll,Jimmy went on a school trip to New York City.,0,0,0,test,test_false,0,28991,English,NA,10,2
A3E1TJWP7R9LVF:3LEP4MGT3H81MHCAKSXR2TDCQGHBDD,1465400169901,2,Jimmy's trip,lll,It is likely that Jimmy visited both the Statue of Liberty and the Empire State Building.,0,0,0,critical,exh2,0,5463,English,NA,10,2
A3E1TJWP7R9LVF:3LEP4MGT3H81MHCAKSXR2TDCQGHBDD,1465400191685,3,Mrs Gibbs' worry,hhh,Mrs Gibbs is worried about Cindy's health.,1,1,1,test,test_false,0,21784,English,NA,10,2
A3E1TJWP7R9LVF:3LEP4MGT3H81MHCAKSXR2TDCQGHBDD,1465400202805,4,Mrs Gibbs' worry,hhh,It is likely that Mr Gibbs had both a beer and a steak.,1,1,1,critical,exh2,0.73,11119,English,NA,10,2
A3E1TJWP7R9LVF:3LEP4MGT3H81MHCAKSXR2TDCQGHBDD,1465400218885,5,Brad's clothes,hlh,Brad is not happy about the fact that his friends make jokes about his shabby clothes.,1,0,1,test,test_true,0.97,16079,English,NA,10,2
A3E1TJWP7R9LVF:3LEP4MGT3H81MHCAKSXR2TDCQGHBDD,1465400223877,6,Brad's clothes,hlh,It is likely that Brad bought both a sweater and a pair of jeans.,1,0,1,critical,exh1,0.93,4992,English,NA,10,2
A3E1TJWP7R9LVF:3LEP4MGT3H81MHCAKSXR2TDCQGHBDD,1465400242484,7,Gigi's exams,hlh,Gigi studied hard to pass her exams.,1,0,1,test,test_true,0.93,18607,English,NA,10,2
A3E1TJWP7R9LVF:3LEP4MGT3H81MHCAKSXR2TDCQGHBDD,1465400251125,8,Gigi's exams,hlh,It is likely that Gigi passed both her Physics exam and her Chemistry exam.,1,0,1,critical,exh1,0.94,8640,English,NA,10,2
A3E1TJWP7R9LVF:3LEP4MGT3H81MHCAKSXR2TDCQGHBDD,1465400302901,9,Carl's party,hll,Carl's wife liked the music very much.,1,0,0,test,test_uncertain,0.02,51776,English,NA,10,2
A3E1TJWP7R9LVF:3LEP4MGT3H81MHCAKSXR2TDCQGHBDD,1465400308140,10,Carl's party,hll,It is likely that Carl danced passionately with both Sue and Mary.,1,0,0,critical,exh2,0.02,5239,English,NA,10,2
A3E1TJWP7R9LVF:3LEP4MGT3H81MHCAKSXR2TDCQGHBDD,1465400328781,11,Tony's clubbing,lhl,Rob is a big fan of Techno music as well.,0,1,0,test,test_uncertain,0.7,20641,English,NA,10,2
A3E1TJWP7R9LVF:3LEP4MGT3H81MHCAKSXR2TDCQGHBDD,1465400349540,12,Tony's clubbing,lhl,It is likely that they play both Jazz and Metal at the club tonight.,0,1,0,critical,exh1,0.24,20758,English,NA,10,2
A3EZE9VQL3LAD:3HRMW88U17Y36OFDZ5Z5124N8QC0MY,1465401004447,1,Carl's party,hll,John did not spend much time outside.,1,0,0,test,test_true,0.76,17611,English,NA,8,3
A3EZE9VQL3LAD:3HRMW88U17Y36OFDZ5Z5124N8QC0MY,1465401016601,2,Carl's party,hll,It is likely that Carl danced passionately with both Sue and Mary.,1,0,0,critical,exh2,0.28,12153,English,NA,8,3
A3EZE9VQL3LAD:3HRMW88U17Y36OFDZ5Z5124N8QC0MY,1465401032013,3,Joshua's delay,llh,"Kevin, Cory and Joshua are brothers.",0,0,1,test,test_false,0.15,15410,English,NA,8,3
A3EZE9VQL3LAD:3HRMW88U17Y36OFDZ5Z5124N8QC0MY,1465401040692,4,Joshua's delay,llh,It is likely that Joshua had to both do his homework and eat lunch.,0,0,1,critical,exh2,0.21,8678,English,NA,8,3
A3EZE9VQL3LAD:3HRMW88U17Y36OFDZ5Z5124N8QC0MY,1465401054564,5,Pete's accident,hhl,Pete's teacher saw him fall off the slide.,1,1,0,test,test_uncertain,0.3,13871,English,NA,8,3
A3EZE9VQL3LAD:3HRMW88U17Y36OFDZ5Z5124N8QC0MY,1465401060680,6,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh2,0.25,6115,English,NA,8,3
A3EZE9VQL3LAD:3HRMW88U17Y36OFDZ5Z5124N8QC0MY,1465401087275,7,Chloe's holiday,lhh,"Chloe forgot about bringing some beach towels, too.",0,1,1,test,test_uncertain,0.21,26595,English,NA,8,3
A3EZE9VQL3LAD:3HRMW88U17Y36OFDZ5Z5124N8QC0MY,1465401092185,8,Chloe's holiday,lhh,It is likely that both Susan and Amelia brought some extra suntan lotion.,0,1,1,critical,exh1,0.76,4909,English,NA,8,3
A3EZE9VQL3LAD:3HRMW88U17Y36OFDZ5Z5124N8QC0MY,1465401105491,9,Leo's wife,hll,Leo is sponsoring a tennis tournament.,1,0,0,test,test_false,0.84,13305,English,NA,8,3
A3EZE9VQL3LAD:3HRMW88U17Y36OFDZ5Z5124N8QC0MY,1465401110141,10,Leo's wife,hll,It is likely that someone made a hole-in-one on both the first and the second hole.,1,0,0,critical,exh1,0.17,4650,English,NA,8,3
A3EZE9VQL3LAD:3HRMW88U17Y36OFDZ5Z5124N8QC0MY,1465401125231,11,Harold's pet,lll,Harold's girlfriend didn't want a pet in her house before.,0,0,0,test,test_true,0.85,15089,English,NA,8,3
A3EZE9VQL3LAD:3HRMW88U17Y36OFDZ5Z5124N8QC0MY,1465401129961,12,Harold's pet,lll,It is likely that Harold bought both a cat and a dog.,0,0,0,critical,exh1,0.06,4729,English,NA,8,3
A3G00D1YAGGBIP:336KAV9KYR0AWF75XVRUELK9EY9Y25,1465399685683,1,Leo's wife,hll,Leo is an avid golf player.,1,0,0,test,test_uncertain,0.6,13758,English,NA,8,4
A3G00D1YAGGBIP:336KAV9KYR0AWF75XVRUELK9EY9Y25,1465399691163,2,Leo's wife,hll,It is likely that someone made a hole-in-one on both the first and the second hole.,1,0,0,critical,exh2,0.23,5480,English,NA,8,4
A3G00D1YAGGBIP:336KAV9KYR0AWF75XVRUELK9EY9Y25,1465399715190,3,Mrs Sanders' son,hhl,The teacher is trying to find out who queued up twice.,1,1,0,test,test_true,0.63,24027,English,NA,8,4
A3G00D1YAGGBIP:336KAV9KYR0AWF75XVRUELK9EY9Y25,1465399721266,4,Mrs Sanders' son,hhl,It is likely that Ted had both pasta and a pizza.,1,1,0,critical,exh1,0.1,6066,English,NA,8,4
A3G00D1YAGGBIP:336KAV9KYR0AWF75XVRUELK9EY9Y25,1465399733995,5,Joshua's delay,llh,"Kevin, Cory and Joshua are brothers.",0,0,1,test,test_false,0,12729,English,NA,8,4
A3G00D1YAGGBIP:336KAV9KYR0AWF75XVRUELK9EY9Y25,1465399740322,6,Joshua's delay,llh,It is likely that Joshua had to both do his homework and eat lunch.,0,0,1,critical,exh2,0.15,6326,English,NA,8,4
A3G00D1YAGGBIP:336KAV9KYR0AWF75XVRUELK9EY9Y25,1465399752641,7,Carl's party,hll,Carl's wife liked the music very much.,1,0,0,test,test_uncertain,0.26,12309,English,NA,8,4
A3G00D1YAGGBIP:336KAV9KYR0AWF75XVRUELK9EY9Y25,1465399757091,8,Carl's party,hll,It is likely that Carl danced passionately with both Sue and Mary.,1,0,0,critical,exh2,0.18,4440,English,NA,8,4
A3G00D1YAGGBIP:336KAV9KYR0AWF75XVRUELK9EY9Y25,1465399769402,9,Gerald's graduation,llh,Nico finally graduated after studying for a long time.,0,0,1,test,test_false,0.36,12310,English,NA,8,4
A3G00D1YAGGBIP:336KAV9KYR0AWF75XVRUELK9EY9Y25,1465399775024,10,Gerald's graduation,llh,It is likely that both Gerald's mother and his father attended the ceremony.,0,0,1,critical,exh1,0.56,5622,English,NA,8,4
A3G00D1YAGGBIP:336KAV9KYR0AWF75XVRUELK9EY9Y25,1465399786921,11,Lily's husband,lhl,Eric's doctor told him to stop drinking alcohol.,0,1,0,test,test_true,0.84,11894,English,NA,8,4
A3G00D1YAGGBIP:336KAV9KYR0AWF75XVRUELK9EY9Y25,1465399791318,12,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh1,0.38,4397,English,NA,8,4
A3KVNVHIYT3JI8:3DR23U6WE6M6A9KRG9ZW851JWZDETU,1465394529036,1,Chloe's holiday,lhh,Chloe went on holidays with a big group of her friends.,0,1,1,test,test_false,0.33,13261,English,NA,4,4
A3KVNVHIYT3JI8:3DR23U6WE6M6A9KRG9ZW851JWZDETU,1465394537908,2,Chloe's holiday,lhh,It is likely that both Susan and Amelia brought some extra suntan lotion.,0,1,1,critical,exh2,0.52,8871,English,NA,4,4
A3KVNVHIYT3JI8:3DR23U6WE6M6A9KRG9ZW851JWZDETU,1465394548201,3,Gerald's graduation,llh,Gerald is friends with both Nico and Rick.,0,0,1,test,test_true,1,10292,English,NA,4,4
A3KVNVHIYT3JI8:3DR23U6WE6M6A9KRG9ZW851JWZDETU,1465394562102,4,Gerald's graduation,llh,It is likely that both Gerald's mother and his father attended the ceremony.,0,0,1,critical,exh2,0.71,13899,English,NA,4,4
A3KVNVHIYT3JI8:3DR23U6WE6M6A9KRG9ZW851JWZDETU,1465394573722,5,Brad's clothes,hlh,Brad is not happy about the fact that his friends make jokes about his shabby clothes.,1,0,1,test,test_true,0.75,11620,English,NA,4,4
A3KVNVHIYT3JI8:3DR23U6WE6M6A9KRG9ZW851JWZDETU,1465394579124,6,Brad's clothes,hlh,It is likely that Brad bought both a sweater and a pair of jeans.,1,0,1,critical,exh1,0.5,5400,English,NA,4,4
A3KVNVHIYT3JI8:3DR23U6WE6M6A9KRG9ZW851JWZDETU,1465394600697,7,Carl's party,hll,"John and Carl, the hosts, are a gay couple.",1,0,0,test,test_false,0.5,21573,English,NA,4,4
A3KVNVHIYT3JI8:3DR23U6WE6M6A9KRG9ZW851JWZDETU,1465394606916,8,Carl's party,hll,It is likely that Carl danced passionately with both Sue and Mary.,1,0,0,critical,exh1,0.21,6218,English,NA,4,4
A3KVNVHIYT3JI8:3DR23U6WE6M6A9KRG9ZW851JWZDETU,1465394836512,9,Mrs Sanders' son,hhl,Mrs Sanders had pasta for lunch yesterday.,1,1,0,test,test_uncertain,0.5,229595,English,NA,4,4
A3KVNVHIYT3JI8:3DR23U6WE6M6A9KRG9ZW851JWZDETU,1465394841160,10,Mrs Sanders' son,hhl,It is likely that Ted had both pasta and a pizza.,1,1,0,critical,exh2,0.28,4646,English,NA,4,4
A3KVNVHIYT3JI8:3DR23U6WE6M6A9KRG9ZW851JWZDETU,1465394854200,11,Harold's pet,lll,Harold's girlfriend gave in because Harold kept nagging her about wanting a pet.,0,0,0,test,test_uncertain,0.66,13040,English,NA,4,4
A3KVNVHIYT3JI8:3DR23U6WE6M6A9KRG9ZW851JWZDETU,1465394858493,12,Harold's pet,lll,It is likely that Harold bought both a cat and a dog.,0,0,0,critical,exh1,0.28,4292,English,NA,4,4
A3MLUEOP3CCLXL:3ZWFC4W1UVFL087V7VE7Q8L1KF0FR5,1465401442334,1,Pete's accident,hhl,Pete was injured while playing in the garden.,1,1,0,test,test_false,0.23,28484,English,NA,8,3
A3MLUEOP3CCLXL:3ZWFC4W1UVFL087V7VE7Q8L1KF0FR5,1465401455652,2,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh1,0.47,13318,English,NA,8,3
A3MLUEOP3CCLXL:3ZWFC4W1UVFL087V7VE7Q8L1KF0FR5,1465401470336,3,Carl's party,hll,John did not spend much time outside.,1,0,0,test,test_true,0.67,14683,English,NA,8,3
A3MLUEOP3CCLXL:3ZWFC4W1UVFL087V7VE7Q8L1KF0FR5,1465401477988,4,Carl's party,hll,It is likely that Carl danced passionately with both Sue and Mary.,1,0,0,critical,exh1,0.25,7652,English,NA,8,3
A3MLUEOP3CCLXL:3ZWFC4W1UVFL087V7VE7Q8L1KF0FR5,1465401489280,5,Lily's husband,lhl,Eric's doctor told him to stop drinking alcohol.,0,1,0,test,test_true,1,11291,English,NA,8,3
A3MLUEOP3CCLXL:3ZWFC4W1UVFL087V7VE7Q8L1KF0FR5,1465401494480,6,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh2,0.35,5200,English,NA,8,3
A3MLUEOP3CCLXL:3ZWFC4W1UVFL087V7VE7Q8L1KF0FR5,1465401508472,7,Tony's clubbing,lhl,Rob is a big fan of Techno music as well.,0,1,0,test,test_uncertain,0.5,13992,English,NA,8,3
A3MLUEOP3CCLXL:3ZWFC4W1UVFL087V7VE7Q8L1KF0FR5,1465401517511,8,Tony's clubbing,lhl,It is likely that they play both Jazz and Metal at the club tonight.,0,1,0,critical,exh2,0.28,9039,English,NA,8,3
A3MLUEOP3CCLXL:3ZWFC4W1UVFL087V7VE7Q8L1KF0FR5,1465401527932,9,Chloe's holiday,lhh,Chloe went on holidays with a big group of her friends.,0,1,1,test,test_false,0.58,10420,English,NA,8,3
A3MLUEOP3CCLXL:3ZWFC4W1UVFL087V7VE7Q8L1KF0FR5,1465401533435,10,Chloe's holiday,lhh,It is likely that both Susan and Amelia brought some extra suntan lotion.,0,1,1,critical,exh1,0.67,5502,English,NA,8,3
A3MLUEOP3CCLXL:3ZWFC4W1UVFL087V7VE7Q8L1KF0FR5,1465401552087,11,Joshua's delay,llh,"Kevin, Cory and Joshua do not like to hang out with girls.",0,0,1,test,test_uncertain,0.23,18651,English,NA,8,3
A3MLUEOP3CCLXL:3ZWFC4W1UVFL087V7VE7Q8L1KF0FR5,1465401556547,12,Joshua's delay,llh,It is likely that Joshua had to both do his homework and eat lunch.,0,0,1,critical,exh2,0.5,4459,English,NA,8,3
A3T7N805PVNEXN:3DR23U6WE6M6A9KRG9ZW851JWZITEE,1465401400732,1,Danny's racket,hhh,Alex needs to buy some equipment before he can play squash with Danny.,1,1,1,test,test_true,1,15564,English,NA,10,1
A3T7N805PVNEXN:3DR23U6WE6M6A9KRG9ZW851JWZITEE,1465401408889,2,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh2,0.69,8157,English,NA,10,1
A3T7N805PVNEXN:3DR23U6WE6M6A9KRG9ZW851JWZITEE,1465401417046,3,Leo's wife,hll,Leo is wealthy.,1,0,0,test,test_true,1,8156,English,NA,10,1
A3T7N805PVNEXN:3DR23U6WE6M6A9KRG9ZW851JWZITEE,1465401422215,4,Leo's wife,hll,It is likely that someone made a hole-in-one on both the first and the second hole.,1,0,0,critical,exh1,0.49,5168,English,NA,10,1
A3T7N805PVNEXN:3DR23U6WE6M6A9KRG9ZW851JWZITEE,1465401465809,5,Chloe's holiday,lhh,Chloe went on holidays with a big group of her friends.,0,1,1,test,test_false,0.17,43593,English,NA,10,1
A3T7N805PVNEXN:3DR23U6WE6M6A9KRG9ZW851JWZITEE,1465401469401,6,Chloe's holiday,lhh,It is likely that both Susan and Amelia brought some extra suntan lotion.,0,1,1,critical,exh1,0.88,3591,English,NA,10,1
A3T7N805PVNEXN:3DR23U6WE6M6A9KRG9ZW851JWZITEE,1465401502276,7,Tony's clubbing,lhl,Rob is a big fan of Techno music as well.,0,1,0,test,test_uncertain,0.69,32874,English,NA,10,1
A3T7N805PVNEXN:3DR23U6WE6M6A9KRG9ZW851JWZITEE,1465401507599,8,Tony's clubbing,lhl,It is likely that they play both Jazz and Metal at the club tonight.,0,1,0,critical,exh2,0.51,5322,English,NA,10,1
A3T7N805PVNEXN:3DR23U6WE6M6A9KRG9ZW851JWZITEE,1465401519102,9,Lily's husband,lhl,Eric has a problem with his liver for which he has to stop drinking alcohol.,0,1,0,test,test_uncertain,0.79,11503,English,NA,10,1
A3T7N805PVNEXN:3DR23U6WE6M6A9KRG9ZW851JWZITEE,1465401521970,10,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh1,0.44,2866,English,NA,10,1
A3T7N805PVNEXN:3DR23U6WE6M6A9KRG9ZW851JWZITEE,1465401824988,11,Jimmy's trip,lll,Jimmy went on a school trip to New York City.,0,0,0,test,test_false,0,303018,English,NA,10,1
A3T7N805PVNEXN:3DR23U6WE6M6A9KRG9ZW851JWZITEE,1465401830070,12,Jimmy's trip,lll,It is likely that Jimmy visited both the Statue of Liberty and the Empire State Building.,0,0,0,critical,exh2,0.37,5081,English,NA,10,1
A8OE2E20OZYKI:3H0W84IWBLATUU7ZCKU18Q018ELREZ,1465399842851,1,Brad's clothes,hlh,Brad is not happy about the fact that his friends make jokes about his shabby clothes.,1,0,1,test,test_true,1,13107,English,NA,6,0
A8OE2E20OZYKI:3H0W84IWBLATUU7ZCKU18Q018ELREZ,1465399852963,2,Brad's clothes,hlh,It is likely that Brad bought both a sweater and a pair of jeans.,1,0,1,critical,exh2,0.33,10112,English,NA,6,0
A8OE2E20OZYKI:3H0W84IWBLATUU7ZCKU18Q018ELREZ,1465399869883,3,Joshua's delay,llh,"Kevin, Cory and Joshua are brothers.",0,0,1,test,test_false,0,16919,English,NA,6,0
A8OE2E20OZYKI:3H0W84IWBLATUU7ZCKU18Q018ELREZ,1465399874708,4,Joshua's delay,llh,It is likely that Joshua had to both do his homework and eat lunch.,0,0,1,critical,exh1,0.5,4824,English,NA,6,0
A8OE2E20OZYKI:3H0W84IWBLATUU7ZCKU18Q018ELREZ,1465399891955,5,Danny's racket,hhh,Danny and Alex went to the sports store together.,1,1,1,test,test_false,0.63,17244,English,NA,6,0
A8OE2E20OZYKI:3H0W84IWBLATUU7ZCKU18Q018ELREZ,1465399900241,6,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh1,1,8283,English,NA,6,0
A8OE2E20OZYKI:3H0W84IWBLATUU7ZCKU18Q018ELREZ,1465399910627,7,Mrs Gibbs' worry,hhh,Mrs Gibbs did not accompany her husband when Cindy served him.,1,1,1,test,test_true,0.67,10385,English,NA,6,0
A8OE2E20OZYKI:3H0W84IWBLATUU7ZCKU18Q018ELREZ,1465399915213,8,Mrs Gibbs' worry,hhh,It is likely that Mr Gibbs had both a beer and a steak.,1,1,1,critical,exh2,0.5,4584,English,NA,6,0
A8OE2E20OZYKI:3H0W84IWBLATUU7ZCKU18Q018ELREZ,1465399930737,9,Leo's wife,hll,Leo is an avid golf player.,1,0,0,test,test_uncertain,0.85,15524,English,NA,6,0
A8OE2E20OZYKI:3H0W84IWBLATUU7ZCKU18Q018ELREZ,1465399935881,10,Leo's wife,hll,It is likely that someone made a hole-in-one on both the first and the second hole.,1,0,0,critical,exh1,0,5143,English,NA,6,0
A8OE2E20OZYKI:3H0W84IWBLATUU7ZCKU18Q018ELREZ,1465399947775,11,Gerald's graduation,llh,Gerald took almost ten years to graduate.,0,0,1,test,test_uncertain,0.5,11893,English,NA,6,0
A8OE2E20OZYKI:3H0W84IWBLATUU7ZCKU18Q018ELREZ,1465399955120,12,Gerald's graduation,llh,It is likely that both Gerald's mother and his father attended the ceremony.,0,0,1,critical,exh2,0.69,7345,English,NA,6,0
AAASQIW3J32OL:3WYP994K18ZYEGQ6KX3X4Y1LU376YQ,1465396757394,1,Carl's party,hll,John did not spend much time outside.,1,0,0,test,test_true,0.63,18989,English,Not really.,9,1
AAASQIW3J32OL:3WYP994K18ZYEGQ6KX3X4Y1LU376YQ,1465396765552,2,Carl's party,hll,It is likely that Carl danced passionately with both Sue and Mary.,1,0,0,critical,exh1,0.13,8156,English,Not really.,9,1
